RG	TG	Weight
G84	G19	0.012488888468903033
G26	G69	0.012486326773504945
G39	G42	0.012485159602192724
G22	G11	0.012473543484480307
G62	G72	0.01246859859284036
G7	G71	0.012466600397356238
G63	G4	0.012462452741832218
G35	G75	0.012454737829197832
G77	G55	0.012446204878783215
G72	G98	0.0124419368987859
G88	G34	0.012441198890844994
G27	G73	0.012436414707040799
G85	G1	0.012431016449323155
G87	G22	0.012421729513180232
G83	G75	0.012418301182047307
G46	G47	0.012410834433595136
G44	G4	0.012407148179177572
G43	G89	0.01240613065454865
G92	G48	0.012404646909940118
G9	G53	0.012397548299263466
G54	G17	0.012396838790700727
G34	G17	0.012391846085795244
G89	G71	0.01238512994213429
G94	G11	0.012384327782740042
G46	G19	0.012383052123321291
G13	G78	0.012381544322490477
G76	G4	0.012378765742537157
G41	G24	0.01237694034532988
G65	G92	0.0123736889672461
G27	G88	0.012368583697361761
G59	G2	0.012365657764775134
G92	G73	0.012362192075849395
G22	G35	0.012356614225643185
G50	G91	0.012355137919830637
G7	G26	0.012353195854021797
G55	G73	0.012350199539868198
G35	G6	0.012347741023008453
G69	G19	0.012344945443494659
G15	G65	0.012341509761785779
G67	G30	0.012341470118259005
G10	G75	0.012336429411125047
G53	G52	0.012322391767595578
G8	G39	0.012320571099076177
G90	G30	0.012316217568531197
G65	G60	0.012312564371735434
G96	G67	0.012311529582956744
G1	G72	0.012308342916660128
G53	G27	0.01230682133145168
G68	G22	0.012306412667064861
G37	G46	0.012305980036916332
G9	G49	0.012302662013520888
G11	G22	0.012301387997103477
G22	G46	0.012299857639521353
G98	G77	0.012298568626763214
G78	G76	0.012295983190023415
G14	G91	0.012289770712791154
G93	G9	0.012287376408322642
G99	G18	0.012286140417797521
G41	G78	0.01228378670171537
G21	G33	0.012280740593556222
G30	G49	0.01228006427513526
G47	G7	0.012278346688032404
G74	G19	0.012275676241552414
G53	G20	0.012272930912849546
G6	G67	0.012268801523402645
G52	G7	0.012268567579905267
G35	G34	0.01225264794442284
G25	G7	0.012247864290228307
G42	G71	0.012246236938791932
G68	G19	0.012238169614412982
G71	G84	0.01223685734741691
G1	G3	0.012229154764936122
G22	G30	0.012228151070791907
G25	G80	0.0122280526266522
G36	G20	0.012223272643096209
G47	G53	0.012215475620869588
G36	G67	0.012211919138830496
G91	G78	0.012210361526096652
G99	G32	0.012208787586509342
G7	G74	0.012208485456119996
G5	G36	0.01218814495140863
G58	G52	0.012185788111101329
G83	G47	0.012184147464749408
G8	G74	0.012183941395418816
G40	G36	0.012181282214431181
G90	G14	0.012179923231186612
G51	G61	0.01217831073556198
G22	G72	0.012177231478922378
G96	G80	0.012169151320171568
G71	G27	0.01216834519233473
G47	G85	0.012166789682793971
G67	G56	0.012154663771274467
G6	G4	0.012151492051404613
G3	G56	0.012145484359503416
G76	G69	0.012145062494763558
G80	G88	0.012128207735005106
G65	G34	0.012126462917316137
G68	G15	0.012124381303019925
G15	G57	0.012119757934050143
G84	G87	0.012104869843840859
G21	G97	0.01210082801638818
G16	G26	0.012097687314768355
G63	G61	0.012097474320958942
G48	G71	0.012095407274241852
G100	G54	0.012094151010222176
G13	G52	0.012089145922446979
G50	G78	0.012087573499671997
G18	G78	0.012086684877456783
G38	G87	0.012083924294380866
G54	G32	0.01207869219606345
G41	G85	0.012072902999829464
G58	G96	0.012070265888838307
G88	G65	0.012068445006823976
G90	G25	0.012065147082387385
G3	G26	0.012055901190901837
G19	G95	0.012046235888488452
G83	G5	0.012044398521452962
G71	G54	0.012035197678287158
G4	G32	0.012031237689611361
G35	G37	0.012013555159497985
G74	G4	0.012008560664166064
G38	G12	0.011998485397236412
G9	G10	0.011991490812884104
G28	G33	0.011990020340789255
G54	G72	0.011989341923353124
G67	G55	0.01198069634416252
G72	G55	0.011979569973740358
G57	G90	0.011979218339394604
G79	G29	0.011978673729879956
G59	G12	0.011973662747072632
G95	G34	0.01196553142406636
G9	G97	0.011963574946456173
G30	G42	0.011961862255235083
G65	G67	0.011959155380832781
G86	G21	0.011956091238468792
G1	G25	0.011955307966813622
G29	G11	0.011955287644123003
G9	G80	0.01195208380199976
G80	G50	0.011951176678577306
G73	G53	0.011942678489509185
G12	G68	0.01194152873534366
G49	G4	0.011940935922503833
G46	G78	0.01194089533681506
G9	G79	0.011938523440930928
G91	G4	0.011936815977125132
G58	G12	0.011932361334257905
G90	G92	0.011931467358741477
G14	G28	0.01193146359866504
G43	G36	0.011929601691070046
G34	G82	0.011926491143146386
G86	G31	0.011920895883077952
G64	G52	0.011917810221587999
G21	G22	0.011917113420316327
G22	G69	0.011915963572701267
G90	G64	0.01191515935752656
G58	G100	0.011913069891377644
G51	G44	0.01190970893923295
G52	G69	0.011909162918633715
G8	G2	0.011902749761587027
G75	G29	0.011901473048291082
G58	G28	0.011900187638613299
G4	G34	0.011897360373218811
G72	G29	0.011894882578398824
G7	G29	0.01189109556844106
G38	G92	0.011890412177675488
G14	G79	0.011888539121976403
G57	G60	0.011885793566547436
G6	G21	0.011885411942708568
G94	G26	0.011882713262687814
G63	G53	0.011880931070856356
G27	G7	0.011873810688030633
G57	G82	0.011869866402736292
G56	G84	0.011869459623900326
G54	G52	0.011867038350157325
G21	G98	0.011866694247524822
G59	G76	0.011863418537842027
G54	G7	0.011861928997214093
G71	G74	0.0118605797399112
G79	G91	0.011860126826233093
G68	G67	0.011855207740231483
G67	G65	0.011854564182723563
G76	G33	0.011852933902188207
G89	G44	0.011852574050283077
G87	G94	0.011849141527712164
G38	G77	0.011848529804363954
G5	G30	0.01184310418586505
G28	G47	0.011838937489661345
G83	G51	0.011834372288351774
G42	G98	0.011834296294736375
G88	G29	0.011833368530884231
G68	G25	0.011832300043692656
G94	G42	0.011822154843008663
G53	G28	0.011819250604039419
G46	G67	0.011816090743265626
G8	G67	0.011813663411930698
G67	G25	0.011813018989838227
G22	G53	0.011799057169683845
G69	G26	0.011797013786935236
G39	G95	0.011795224739160642
G4	G100	0.011791477178950908
G23	G38	0.01178998444405006
G24	G51	0.011789640336214536
G7	G12	0.011788846703625623
G25	G29	0.011788179530461919
G17	G50	0.011784813564239908
G93	G21	0.011779970421530398
G1	G95	0.01177756655547178
G67	G72	0.011776416053410158
G54	G39	0.011773198486705064
G27	G38	0.011771805220675953
G96	G60	0.0117709402839508
G11	G72	0.011766938137076173
G49	G56	0.011766289097419454
G60	G49	0.01176506849716275
G3	G94	0.011763780868046985
G19	G2	0.011763122960617427
G69	G10	0.011757859080882494
G20	G4	0.01175064673242945
G46	G53	0.011748464782997315
G53	G57	0.011748275047282646
G34	G88	0.011746869592142446
G94	G81	0.011745204718519005
G65	G73	0.011742286248404848
G29	G25	0.01174106897781389
G65	G89	0.01174094271213909
G48	G35	0.011739754498476343
G61	G72	0.011739419637306134
G56	G31	0.011730693189673631
G49	G92	0.01172871422113017
G54	G85	0.01172421368538592
G68	G3	0.011708890587740831
G14	G78	0.011708762455845418
G27	G83	0.011706796238326529
G50	G37	0.011706772133083045
G84	G46	0.01170324633602507
G59	G81	0.011701419870722823
G47	G9	0.011695890717339587
G90	G82	0.011690879065237771
G69	G76	0.011687788400583052
G33	G54	0.011684393336082805
G100	G77	0.011681150916099083
G8	G45	0.011673672540483978
G41	G42	0.01167337274120142
G37	G38	0.011671830694571686
G57	G37	0.011664437346877134
G56	G27	0.011663611810170949
G17	G81	0.011659895352375153
G98	G33	0.011655313243765337
G2	G76	0.011654123154902841
G45	G99	0.011652127310100282
G67	G12	0.011649481251645277
G57	G81	0.01163681739937055
G69	G33	0.01163671232067226
G69	G12	0.011631675101108928
G92	G66	0.01163023701449373
G34	G28	0.01162842614683033
G29	G9	0.011624844445684974
G55	G77	0.01161899616892244
G13	G19	0.011615695737827026
G48	G61	0.011610668234875575
G74	G100	0.011609693410765898
G80	G100	0.011608767362989839
G90	G20	0.011606489255817004
G51	G41	0.011605932557359318
G25	G2	0.011605597788386537
G31	G91	0.011598789842947878
G67	G78	0.011598146127384575
G58	G71	0.011597665252118892
G47	G77	0.011595197491938472
G57	G29	0.011593875461656114
G54	G97	0.011593394991842206
G50	G6	0.011589992648705546
G54	G28	0.011589673101097785
G74	G72	0.01158858152295262
G43	G95	0.011586107126483227
G57	G28	0.01158362004719287
G82	G53	0.011582583100993861
G17	G82	0.011582263742158462
G44	G28	0.011581468388690263
G46	G4	0.011578128544929222
G75	G95	0.011577477980385328
G26	G47	0.011575762666353592
G96	G100	0.011575599203540893
G78	G73	0.011574347225169167
G40	G59	0.011568427595716049
G8	G6	0.011564839327714281
G70	G55	0.011556725600515403
G46	G17	0.011550911879287792
G25	G13	0.011550619192348
G22	G13	0.011547973255524506
G85	G20	0.0115463910117261
G92	G58	0.011543967583746316
G98	G48	0.011540566750416967
G93	G30	0.011529470821962713
G77	G72	0.011527115074843216
G43	G7	0.01152525078764823
G85	G69	0.011518792406253737
G81	G97	0.011517114608548656
G64	G73	0.011516696176667661
G90	G61	0.011510117866406239
G52	G81	0.011505766933326503
G15	G66	0.011503099251254182
G75	G36	0.011502352224466463
G60	G43	0.011501291818232015
G4	G6	0.011500139518578636
G36	G55	0.011494527121109748
G40	G50	0.011490303161981465
G31	G70	0.011481532481294358
G5	G88	0.01147998953648671
G56	G7	0.011478741567181155
G39	G27	0.01147748610888089
G57	G54	0.011470315348357515
G43	G48	0.011469338557655879
G86	G5	0.011465350823532748
G11	G57	0.011458451472106553
G86	G97	0.011455691253637275
G83	G58	0.011453072469602803
G80	G4	0.01144963540236555
G29	G48	0.011443679579656143
G41	G48	0.01143985850405106
G93	G79	0.011438386746337913
G56	G25	0.011437633725086212
G36	G47	0.011431635947422152
G20	G35	0.011429925775455188
G96	G83	0.011424898080531392
G79	G31	0.011421919712903482
G33	G57	0.011416988740856808
G90	G56	0.011414037590033472
G77	G19	0.01141375652751069
G34	G33	0.011411805994876479
G85	G93	0.011411488967518132
G35	G64	0.011410915674773063
G91	G33	0.011408567947987783
G27	G6	0.011401785788118977
G85	G87	0.011401376923929663
G82	G81	0.01140098599079979
G98	G19	0.011398961798038742
G85	G49	0.011398226145411881
G6	G22	0.01139788233361513
G78	G67	0.011395049299160446
G1	G66	0.011392376326374281
G39	G47	0.01139005107510098
G47	G100	0.0113862859039705
G96	G32	0.01138084445003117
G56	G74	0.011378564386709198
G81	G58	0.01137695677963744
G16	G51	0.011371267523357115
G26	G67	0.011371148479398593
G70	G74	0.011364678088768915
G19	G13	0.01136177075006937
G32	G49	0.011355565681600456
G32	G72	0.011351610143800244
G51	G55	0.011350982541153456
G26	G72	0.011348665488277537
G87	G28	0.011345535976665573
G21	G76	0.01134107931137032
G88	G11	0.01133817697478598
G29	G12	0.011337545548415285
G16	G22	0.011337178056861293
G25	G28	0.011335477637637141
G10	G34	0.011335387178799934
G69	G62	0.011334495917018668
G91	G36	0.011333771592630396
G87	G55	0.01132808541976108
G50	G83	0.011320023201752556
G98	G25	0.011317515997324142
G52	G78	0.01131704800894793
G48	G27	0.01131607037198277
G71	G72	0.0113099663358246
G11	G52	0.01130722940853293
G67	G33	0.01130666432196299
G29	G58	0.01130499838801557
G98	G75	0.011304644737600076
G65	G85	0.011303982808197322
G17	G54	0.011297909180047243
G33	G4	0.011295041139776908
G96	G86	0.011293938950661346
G22	G19	0.011291491687594963
G42	G73	0.01128977470505519
G44	G57	0.011289044635097908
G91	G69	0.011287656631413286
G38	G98	0.011287614895356167
G40	G14	0.011287384311222535
G19	G27	0.011285753312603437
G40	G25	0.011284720590998092
G94	G71	0.011278464525758711
G83	G2	0.011278189805789278
G57	G1	0.011277756867281614
G55	G4	0.011273679766874722
G32	G17	0.011270298782436964
G74	G43	0.011269483965438795
G92	G7	0.011267831125982498
G80	G16	0.011264166634385753
G39	G26	0.011257542870137124
G6	G9	0.011254496754677223
G57	G51	0.011253218905928468
G73	G29	0.01125130028555317
G96	G29	0.011242187967312554
G70	G65	0.011241248250081902
G100	G28	0.011240249032784956
G33	G100	0.01123718842262748
G39	G9	0.011233796747055156
G49	G51	0.011227391589295227
G4	G54	0.011220693157003877
G42	G61	0.011220549554216726
G85	G55	0.011219120484173754
G88	G6	0.011214950555861759
G44	G7	0.011208995607335794
G87	G2	0.011207789517224979
G58	G70	0.011201932314849141
G54	G25	0.011201434072171178
G56	G92	0.0112003892518942
G73	G35	0.011195185870241525
G25	G58	0.011194958747898788
G35	G72	0.011194098847047328
G19	G62	0.011193058585717518
G81	G8	0.011190609306880917
G76	G78	0.011183796921071422
G50	G100	0.011183506703203677
G2	G62	0.011182645785545637
G35	G53	0.011182270712390275
G84	G36	0.011176279912297714
G35	G57	0.011174896018805018
G13	G25	0.011172755708700367
G84	G76	0.011172733115110028
G47	G28	0.011169417460540643
G78	G7	0.011169024234942213
G82	G3	0.01115563979258332
G8	G21	0.011155318439016333
G93	G25	0.011152568996015366
G61	G56	0.011152022186178188
G3	G71	0.011141328993307883
G43	G91	0.011140030707146004
G47	G40	0.011137462526647527
G30	G11	0.011135831857628467
G81	G30	0.011134503674295759
G44	G85	0.011130501215244889
G72	G4	0.011129797342821665
G79	G18	0.011125112457812692
G61	G20	0.01111768193056987
G99	G93	0.011117174367340915
G43	G81	0.011114906930354832
G31	G71	0.011113507878838321
G38	G67	0.011109799989337615
G72	G53	0.011104905304686698
G5	G33	0.01109686560430706
G20	G53	0.011093314902578361
G14	G61	0.011092280837125802
G19	G71	0.01108907092526303
G25	G68	0.01108526217167387
G7	G35	0.011080481650430761
G8	G86	0.011079335564337895
G20	G17	0.011073493440653824
G43	G57	0.011070914925587127
G51	G78	0.011068388704431933
G10	G22	0.0110675628702329
G9	G61	0.01105521746077218
G20	G36	0.011054651299153615
G50	G45	0.011052059351018512
G53	G19	0.011044904541211065
G76	G11	0.011041076123254584
G81	G3	0.011040272621059947
G52	G54	0.011039887564403895
G58	G4	0.01103512681846244
G70	G31	0.011035071629349993
G11	G95	0.01102781692275607
G17	G35	0.01102570757806792
G21	G8	0.011025381344750637
G50	G16	0.011023879518730994
G76	G28	0.011020836428810212
G88	G56	0.011018567170204734
G58	G48	0.011017535804294529
G63	G2	0.01101711526051851
G56	G62	0.011016941136490833
G92	G78	0.011015178411438379
G45	G48	0.011014103530432601
G22	G52	0.011013420180180858
G13	G22	0.011012814818517375
G36	G91	0.011011992430161013
G55	G95	0.011011285082634957
G79	G52	0.011011185059704803
G32	G75	0.01100743759128101
G69	G94	0.011003337014204221
G96	G1	0.011001519868747789
G68	G74	0.010998363749907125
G59	G63	0.010996937522387252
G41	G15	0.010995206280369672
G82	G61	0.010994849244147141
G56	G28	0.010992625865215641
G35	G47	0.010986670516509128
G42	G4	0.01098540125276225
G81	G95	0.010984033953677176
G96	G88	0.010977822058648782
G93	G85	0.01097756825052941
G54	G48	0.010977208288067931
G56	G44	0.010976725455992995
G97	G77	0.010971427773978573
G81	G79	0.010968735098395615
G97	G96	0.010958645337669114
G5	G14	0.010956247574358069
G85	G44	0.010955366128079028
G20	G100	0.010955356012390652
G29	G78	0.010953908212418234
G22	G21	0.010953175360303966
G43	G52	0.01094875014599267
G79	G55	0.010947985898629416
G5	G90	0.010946711868305566
G38	G71	0.010943541401475913
G4	G71	0.010943194843369313
G83	G8	0.010937399557369134
G78	G4	0.010936032254861318
G18	G23	0.010935939162085982
G5	G74	0.010935486059594674
G60	G92	0.010929885350548767
G98	G8	0.010927376558799998
G89	G67	0.0109271503142153
G93	G7	0.010923178921789577
G68	G77	0.010916038846111597
G16	G3	0.010913645059600428
G55	G62	0.010913478503483573
G27	G16	0.0109104177625465
G12	G6	0.010909946084421597
G5	G29	0.010909894832788841
G27	G33	0.010908529537089803
G85	G63	0.010908476085244687
G93	G3	0.010906862057583285
G76	G73	0.010905718484998104
G4	G98	0.010903992857598898
G25	G74	0.010898589758560822
G13	G71	0.010892899314392834
G37	G74	0.010883236764196261
G50	G22	0.01088289795107174
G73	G78	0.010882431636187686
G39	G45	0.010878087339541296
G21	G17	0.010876571401329025
G23	G3	0.010875976035910484
G85	G26	0.010875294895888872
G90	G100	0.010873385004356771
G69	G6	0.010871429705496871
G64	G56	0.010870682661661841
G65	G29	0.010865443504918904
G11	G73	0.010862101860735784
G37	G78	0.010861093661279466
G37	G84	0.010860005333472039
G46	G42	0.010859388340466031
G76	G44	0.010858965187317125
G12	G58	0.010856409823587697
G1	G62	0.01085259036599392
G91	G55	0.010852268689200627
G48	G72	0.01085092157444085
G34	G13	0.0108499487858022
G35	G95	0.010849521376710126
G95	G27	0.01084591893954408
G74	G26	0.010841697045083802
G71	G2	0.010840546083561444
G85	G100	0.010839412757011588
G33	G17	0.010835490040773499
G7	G77	0.0108351921709657
G4	G64	0.01083308246641052
G13	G98	0.010829356123539203
G51	G9	0.010828199956024133
G21	G69	0.010812946116176954
G42	G11	0.010812812974563338
G93	G77	0.010812070647142884
G2	G39	0.010811836550825387
G69	G4	0.010804904972788592
G26	G10	0.010803672203922213
G7	G58	0.010799407215417353
G60	G13	0.010795086754478697
G4	G75	0.01079442906619932
G35	G48	0.010794354740006677
G79	G54	0.01079143562686412
G97	G73	0.010790347364711513
G5	G64	0.01078528606579586
G79	G42	0.010781388980871073
G23	G46	0.010781241408891145
G58	G27	0.01078080249912088
G52	G56	0.010780665223458191
G43	G80	0.010780482836575405
G47	G25	0.010780035523509826
G38	G27	0.010777368188730301
G67	G71	0.010773598811320492
G95	G84	0.0107712729534715
G21	G88	0.010768275177133321
G55	G26	0.010767062132658736
G80	G26	0.010762702192554083
G42	G97	0.010761517895919467
G32	G1	0.010759558538863052
G22	G4	0.010755875670553246
G64	G26	0.010751933322762927
G39	G78	0.01075142325996718
G79	G93	0.010750588537615121
G99	G59	0.01075020027083408
G74	G77	0.010747503732328925
G24	G90	0.010744646300680215
G81	G96	0.010742706246670179
G84	G25	0.010737980238965886
G7	G61	0.010737593034648833
G88	G14	0.01073648257090925
G40	G16	0.010734484026641447
G10	G26	0.010734234055567365
G50	G55	0.01073203704110278
G85	G83	0.010729231089454208
G18	G76	0.010728566178646363
G47	G58	0.010722584255250816
G26	G85	0.010719806290725683
G44	G58	0.010716598969801224
G68	G82	0.01071635522274395
G80	G20	0.01071506322169418
G10	G46	0.010713597029854468
G24	G30	0.010713046754444181
G23	G28	0.010711857689443516
G48	G84	0.010710963596999802
G82	G52	0.010710569403575837
G53	G35	0.010708984855344494
G50	G44	0.010708540356440897
G97	G61	0.010705239977883646
G58	G62	0.010696351874933042
G20	G75	0.010695792953381078
G5	G7	0.01069253849192161
G67	G74	0.010691682267251805
G52	G13	0.01069149509845493
G41	G19	0.010690729702132225
G45	G75	0.010689713616920914
G17	G84	0.010688314590506192
G65	G27	0.010687331479634575
G100	G56	0.010686298762796642
G53	G29	0.010685668453215977
G51	G94	0.010683436735528325
G8	G36	0.010681040843917525
G94	G78	0.010680897293372522
G4	G14	0.010677593438988673
G82	G54	0.01067466478598807
G13	G73	0.01067363594939173
G18	G26	0.010673364521095192
G4	G73	0.010670318477436757
G6	G13	0.01066998382997081
G4	G7	0.010666323110551622
G83	G71	0.010664737022609994
G4	G22	0.010662335858810457
G58	G10	0.010659862142798104
G74	G83	0.010654185587451825
G61	G44	0.010653579590182833
G75	G73	0.010649113493337022
G41	G27	0.010635216715197788
G25	G56	0.010632015045635573
G84	G22	0.010628297860413227
G7	G36	0.010621350437862885
G88	G58	0.010620829836119223
G56	G48	0.01061570820044414
G32	G2	0.01061364514551347
G89	G26	0.01061255569782435
G35	G70	0.010611217268339714
G35	G3	0.010608045612096167
G54	G19	0.010607880750703286
G80	G29	0.010607021750648354
G39	G8	0.010602350202679103
G35	G94	0.010601867082335467
G95	G55	0.01060041634791893
G85	G25	0.010598468683142544
G14	G53	0.010596479316750847
G57	G49	0.010595400359973459
G43	G59	0.010591346156829742
G94	G100	0.010588642123931047
G5	G16	0.010588605794486767
G50	G79	0.010587740326108925
G82	G75	0.010586169711721443
G27	G11	0.010581393646307852
G94	G68	0.010580426789598136
G12	G11	0.010578922860306332
G91	G7	0.010578574905666108
G99	G40	0.010576882923842132
G18	G51	0.010575334266569782
G60	G45	0.010574908414218367
G41	G76	0.010574814245621674
G35	G56	0.010570005423729212
G98	G58	0.010569119908180158
G33	G6	0.010561829483218694
G52	G80	0.010560477368944741
G43	G32	0.01055712844668186
G31	G95	0.010556852539071678
G21	G20	0.010556272647234145
G55	G51	0.010556096962619296
G83	G28	0.010555254726502133
G2	G75	0.010554265014750503
G16	G8	0.010553338183617983
G41	G25	0.010552189391585592
G42	G1	0.010551895433276828
G13	G21	0.010551241364300806
G99	G12	0.010548648392739744
G2	G25	0.010548381761700405
G28	G54	0.01054759190911581
G7	G44	0.010543213892148098
G41	G30	0.01054095415925246
G23	G73	0.010537957062300736
G84	G11	0.010537468811545301
G50	G54	0.010537429601574746
G72	G62	0.010537342971935294
G11	G65	0.01053687407156018
G70	G58	0.010536423145126105
G60	G77	0.010533587495077913
G92	G56	0.010532780470522897
G20	G74	0.01053218902743819
G59	G37	0.010530120587110961
G16	G45	0.010525896196495986
G35	G28	0.010525856142632881
G86	G9	0.01052313905925992
G37	G83	0.010518407809819514
G67	G98	0.010514056572829323
G37	G34	0.010512912863999187
G60	G83	0.010511808449400944
G49	G27	0.010509849634112375
G39	G48	0.010508572405842456
G47	G96	0.010508165479896915
G28	G29	0.010506960752356301
G99	G95	0.010506143684441393
G49	G68	0.010505121765388217
G39	G46	0.010504207034797838
G28	G11	0.010502235005247005
G1	G11	0.010501590703686024
G60	G1	0.010500384335376053
G31	G25	0.010496006225817544
G30	G58	0.010494773719361349
G87	G14	0.010493349726436839
G18	G43	0.010492726129660086
G41	G100	0.010491481537194172
G24	G44	0.01048990375471906
G38	G19	0.010488721248733067
G59	G20	0.010488428566727312
G56	G71	0.010486624381960909
G83	G100	0.010486575414207102
G90	G31	0.0104853523774883
G28	G75	0.010485249147517231
G74	G88	0.010481327037530323
G71	G33	0.010478894023474638
G33	G18	0.010478213038216534
G77	G98	0.01047607759791835
G70	G80	0.010475640143686463
G54	G84	0.010473666565030156
G3	G79	0.01047293230265135
G26	G100	0.010472274446088156
G35	G82	0.01047048284162268
G43	G77	0.010469090392410035
G62	G67	0.01046618127851655
G38	G23	0.010464554414108592
G38	G34	0.010461968088308597
G99	G66	0.010457020057060252
G6	G93	0.01044913759643554
G43	G26	0.01044643077735161
G17	G73	0.010446301546665891
G57	G56	0.010441743567672482
G56	G87	0.0104358086575901
G56	G65	0.010430190964784194
G78	G3	0.010429444967592797
G95	G26	0.01042754503618761
G33	G13	0.010426753059363464
G99	G58	0.01042551252600119
G37	G19	0.010417651491763049
G50	G35	0.010416736708444198
G7	G73	0.010415393223391571
G21	G25	0.010413328102960846
G12	G53	0.01041068384744541
G50	G29	0.010406190463952608
G24	G35	0.010406002518626072
G95	G4	0.010402133055482087
G50	G19	0.010401449577410859
G18	G98	0.010392559149469769
G45	G22	0.010389453840131482
G21	G24	0.010384085686698057
G31	G19	0.010378571865462982
G55	G48	0.010375119938484221
G3	G58	0.010371566626894209
G66	G38	0.010369836732256594
G95	G72	0.010369409611555643
G38	G37	0.010364088106370477
G95	G98	0.010364005416679516
G95	G59	0.010362702999832742
G56	G54	0.010361904381255428
G96	G55	0.01035847569836521
G65	G70	0.010358025658465072
G38	G69	0.010352538643680837
G3	G35	0.01035099108888989
G56	G58	0.010350984341165681
G28	G69	0.010350837257336818
G94	G18	0.01035062426675347
G58	G55	0.010350100687834641
G47	G81	0.010348689608341144
G70	G96	0.010348075286198842
G46	G1	0.010346001147471369
G87	G71	0.010342204731676132
G33	G50	0.01033874773482756
G67	G76	0.010334032040625557
G45	G7	0.010333581579145669
G91	G79	0.010333343036337077
G95	G19	0.010331945525294484
G38	G63	0.010330711002400291
G90	G87	0.01032946438880173
G99	G38	0.01032926988956412
G80	G89	0.010329085254115066
G41	G54	0.010328262133927303
G62	G48	0.010327873110857354
G7	G24	0.010324849704169067
G24	G25	0.010320576453859136
G96	G82	0.010315536524393938
G86	G29	0.0103113276486364
G7	G3	0.010311218795838907
G24	G26	0.01031103391319208
G97	G14	0.010310268661188303
G72	G68	0.010309909371262293
G21	G57	0.010308457556642328
G99	G21	0.010308009309704736
G54	G71	0.010305518846169353
G18	G7	0.010305188648443236
G58	G95	0.010303572819112972
G33	G71	0.01030291882807714
G79	G8	0.010301529798859718
G73	G7	0.010301226928226118
G71	G45	0.010299966389001654
G87	G38	0.010298845001181119
G32	G95	0.010298666072784374
G80	G52	0.010296809746219144
G69	G11	0.01029650981542358
G23	G35	0.010296190216237079
G2	G48	0.010292899215463556
G54	G55	0.010292340443112233
G11	G12	0.010290963281044715
G37	G50	0.010290292848406206
G80	G98	0.010282007343107604
G45	G57	0.010279009552402754
G14	G80	0.010276459125290325
G72	G19	0.010273353889947032
G87	G27	0.010271754142987486
G65	G59	0.010270171238555875
G67	G58	0.010267592993431012
G93	G48	0.010265892628932887
G26	G12	0.01026399251780854
G39	G35	0.010262480781234103
G70	G56	0.010257596432383052
G96	G12	0.010256747003091003
G64	G17	0.010249106663864681
G94	G58	0.010247957889467977
G74	G35	0.010243483552622829
G22	G12	0.01024053596119882
G36	G29	0.010237583675178078
G97	G45	0.010234706585184977
G32	G33	0.010233978948127723
G57	G67	0.010233423724386684
G22	G75	0.010233390460734218
G23	G78	0.010227280485477011
G8	G40	0.010223492884256237
G5	G35	0.010222414100355827
G69	G52	0.010219988914766978
G29	G86	0.010218191281069391
G26	G16	0.010216804167768236
G63	G59	0.010213970380926378
G53	G48	0.01021232600318717
G10	G7	0.010208699806520009
G28	G79	0.010204075819939788
G12	G56	0.01020165769872604
G96	G21	0.010201352329642933
G38	G75	0.01020083320534542
G88	G13	0.010198348944333404
G35	G77	0.010198156658902682
G100	G33	0.010192525982625497
G98	G7	0.010192021561362391
G80	G13	0.010191605240174074
G32	G68	0.010190002526638214
G31	G80	0.010188774597062408
G32	G61	0.010187870287270218
G66	G51	0.01018586785848454
G61	G11	0.010183005025381836
G100	G3	0.010179592759043291
G26	G95	0.01017780686884742
G1	G67	0.010176982820706445
G97	G80	0.010175265081486378
G15	G67	0.010173151267537137
G54	G26	0.01017230803657091
G94	G3	0.010171690230505851
G11	G7	0.010170469309989475
G84	G80	0.010168344055217628
G25	G17	0.01016444355356188
G42	G40	0.010162107238649697
G44	G89	0.010161969953463305
G72	G67	0.01016067373450341
G70	G72	0.010160386906278955
G59	G55	0.010158770570601921
G28	G83	0.010157940874177524
G92	G55	0.010156869632836686
G4	G19	0.010155460968874465
G66	G12	0.010155203793527093
G11	G76	0.010151069467758286
G18	G99	0.010149561075966764
G71	G48	0.010149229391682921
G20	G29	0.010146405088338351
G42	G60	0.010144316993856714
G88	G98	0.010143088424377228
G27	G42	0.010143029242555418
G38	G30	0.010141266453383802
G30	G62	0.010136480913891435
G48	G98	0.010136257872804307
G95	G3	0.010133760318381998
G58	G24	0.010131872311210289
G2	G19	0.010131063718809948
G8	G75	0.010130874101288604
G7	G86	0.0101306071903583
G83	G35	0.01012701184553577
G54	G57	0.010125693922132455
G38	G33	0.010122340406788478
G74	G91	0.010121943206986301
G8	G29	0.010121711825807378
G47	G36	0.010119717197752065
G15	G84	0.010114843258823598
G48	G24	0.01011447213134736
G44	G96	0.010113024949783481
G3	G21	0.010112736362064391
G91	G94	0.010112269707643572
G73	G48	0.010110142467572279
G33	G95	0.010106876116643846
G65	G48	0.01010610711626095
G19	G7	0.010104845553640199
G47	G54	0.010100509559721334
G92	G83	0.01009969506167486
G10	G76	0.01009856652364649
G63	G74	0.010096428721718991
G73	G67	0.010095267739937382
G78	G72	0.010094480587741948
G16	G4	0.010094199943923122
G7	G95	0.010093018012065611
G67	G84	0.010092020841337018
G58	G67	0.010091765880458733
G84	G33	0.010085641135237005
G71	G83	0.010085490202709817
