RG	TG	Weight
G78	G59	0.008440144016878696
G72	G63	0.008439047234194402
G21	G30	0.008437608854626409
G28	G21	0.00843525705942353
G77	G1	0.008433821463918328
G73	G67	0.008431473848902266
G28	G26	0.008431334300885066
G5	G3	0.008430360629433965
G70	G31	0.008426855836112798
G52	G1	0.008415711483605972
G55	G38	0.008414518847996788
G85	G58	0.008411337164755013
G41	G48	0.008410617201875739
G45	G53	0.008407183040857554
G49	G42	0.008405885053156502
G2	G24	0.008404004668585425
G23	G24	0.00840013862760563
G14	G53	0.008399760320056111
G88	G93	0.008396434011377284
G25	G66	0.008395658567473794
G35	G18	0.008394829423790457
G99	G26	0.008393464657660936
G52	G13	0.00839203239480427
G52	G46	0.008391224142798779
G68	G31	0.008389546770467929
G17	G30	0.00838737777201089
G69	G74	0.008386878927420413
G93	G64	0.008386761725762295
G14	G31	0.008380720500323909
G78	G49	0.008379297818512254
G52	G48	0.008378313786880984
G100	G89	0.008374590253474066
G81	G95	0.008373352204319848
G1	G39	0.008370045858746462
G58	G60	0.00836712687009927
G7	G97	0.008366799262173341
G48	G75	0.008365354424291233
G58	G46	0.008365028099950409
G59	G18	0.008364946211010844
G13	G60	0.008363797618050723
G50	G93	0.008359264428765653
G46	G72	0.0083586888549939415
G34	G3	0.008358439642725963
G50	G40	0.008358159155599934
G2	G12	0.008355866040233936
G4	G72	0.008355422152919723
G90	G55	0.00835259934769366
G60	G18	0.008351232375275894
G63	G99	0.008343490356029184
G84	G65	0.008339589362424354
G11	G35	0.008332393099685365
G90	G33	0.008332385577759342
G9	G58	0.008331482812177996
G98	G17	0.008330975194185576
G37	G50	0.008330190321766068
G73	G70	0.008328089506938629
G87	G72	0.008326690096129402
G80	G97	0.008326397122388494
G72	G86	0.008321834099678755
G3	G28	0.008319137099505184
G59	G16	0.008318899162644711
G35	G23	0.008317661108301065
G25	G98	0.00831647111219038
G98	G35	0.008314295638037721
G95	G1	0.008314034989511306
G6	G90	0.008311437955370872
G49	G95	0.008307705573262972
G43	G8	0.008306744897036816
G97	G87	0.008305107439762448
G53	G38	0.008304937901546254
G4	G85	0.008304500705264504
G83	G70	0.008303582867596712
G81	G6	0.008298617726693783
G98	G21	0.008294495850576568
G30	G79	0.008294484586338555
G41	G68	0.008293121054846532
G48	G15	0.008291276606864234
G88	G74	0.00828915199153091
G33	G30	0.008285065479064647
G17	G35	0.008283026952024219
G3	G91	0.008280162036299677
G22	G41	0.008278872286402637
G45	G55	0.008277524536803915
G76	G82	0.008277489825731314
G24	G28	0.008275668239862958
G16	G75	0.008275559544269638
G71	G89	0.00827308532784917
G66	G19	0.008269649900719088
G75	G45	0.008263344498421376
G81	G64	0.008262960190428239
G97	G89	0.008260777840399237
G75	G77	0.008255752497132979
G73	G5	0.00825387595610323
G53	G31	0.008253440316778302
G44	G91	0.008251803544846567
G63	G32	0.008250723022430484
G82	G85	0.008250546989588126
G57	G46	0.008249488214279274
G26	G19	0.008247615784823496
G77	G20	0.008247154382188284
G41	G35	0.00824633098547735
G48	G20	0.008245418667133804
G36	G62	0.008243707528346949
G83	G73	0.008237422311903546
G29	G4	0.008236990110776065
G12	G63	0.008236151154953393
G2	G99	0.00823422228759232
G13	G27	0.008233865023340376
G65	G50	0.008226624947606596
G1	G19	0.00822574863558555
G23	G50	0.008225225641017542
G52	G73	0.008224671588400161
G80	G68	0.008224290749960303
G42	G68	0.00822114894348517
G72	G1	0.008219754653738611
G3	G59	0.008218446624882683
G97	G21	0.008217427853357613
G88	G81	0.008215441031186712
G4	G59	0.008212205680034656
G53	G1	0.008211801592959696
G58	G53	0.008210899152954596
G67	G15	0.008210579914181757
G61	G31	0.008209160548503817
G41	G90	0.008208219636577372
G96	G97	0.008207651022876216
G60	G26	0.008206643119604104
G38	G96	0.008200965146758782
G95	G88	0.008200814286821267
G39	G73	0.0081950958366573
G83	G89	0.008192603458434219
G14	G24	0.008192457015859217
G41	G12	0.008192198811873762
G28	G4	0.00818947925473811
G36	G44	0.00818846586442513
G54	G37	0.008187639202520133
G56	G65	0.008186550307396233
G73	G25	0.008185158506652126
G7	G20	0.008183579304280313
G21	G2	0.008181274079453654
G72	G65	0.008176160011015073
G63	G35	0.008176046385601328
G48	G46	0.008175933947059738
G18	G33	0.008173516290582113
G30	G3	0.008170373996417065
G12	G98	0.008167110779999232
G8	G35	0.008165134078023545
G68	G26	0.008164772840686514
G57	G50	0.008160576287378788
G37	G98	0.008159052010842919
G33	G22	0.008156711611327477
G56	G69	0.008155025542967504
G38	G68	0.008152576293114961
G44	G22	0.008152430820263524
G6	G98	0.008150645948472984
G33	G70	0.008150491793541268
G78	G33	0.00814514552177243
G90	G44	0.008140985235694674
G90	G35	0.008131975295724249
G16	G41	0.00813114476109602
G49	G1	0.008131103517258691
G67	G23	0.00812736366542897
G25	G44	0.008124017542522047
G73	G30	0.008122564960312178
G48	G9	0.00812216782181232
G88	G3	0.008120264551147184
G94	G88	0.008119621844625823
G80	G35	0.008117008690062497
G86	G33	0.008116789719349666
G52	G3	0.008116486831591966
G9	G19	0.008113941224613126
G18	G67	0.008111298981831125
G69	G31	0.00810902366362277
G97	G59	0.00810691391236818
G34	G44	0.008097856185313211
G92	G79	0.008097608254291308
G3	G56	0.008097381670010121
G14	G55	0.008095525993317908
G68	G86	0.008092392883571099
G87	G34	0.00809220701380897
G37	G74	0.008090339345090056
G48	G77	0.008087565261570784
G22	G34	0.008087294792514113
G53	G46	0.008086738881299627
G41	G73	0.00808402506934088
G15	G77	0.0080786734530518
G97	G63	0.008075206722704923
G73	G4	0.008066885262583494
G96	G22	0.008066140884552455
G25	G39	0.008065796669113428
G45	G3	0.008064502489345603
G90	G46	0.008063979662843937
G25	G89	0.00806264091932722
G53	G21	0.008062475817637343
G67	G71	0.008057295231722899
G1	G5	0.00805714854183284
G90	G30	0.008056744313832132
G11	G95	0.00805629709314321
G65	G4	0.008056079613866268
G23	G80	0.00805548466199725
G31	G97	0.008054817922585117
G60	G65	0.008052027234279046
G35	G67	0.008050967126592319
G26	G59	0.008049811463430869
G39	G26	0.008048373358673394
G16	G90	0.008046085857225032
G16	G1	0.008044322357985596
G16	G45	0.008044317365252933
G52	G61	0.008042927383461419
G12	G93	0.00804214854366652
G51	G36	0.008042129502694837
G51	G18	0.008039829287792916
G27	G98	0.008039465713139075
G59	G21	0.008039360378458298
G67	G37	0.008037250703024065
G96	G25	0.008035435721954889
G17	G49	0.008033196244413916
G4	G36	0.008032932838448097
G8	G69	0.008030803417889297
G32	G75	0.00802979056656619
G68	G7	0.00802758917344656
G84	G71	0.008027200255302557
G47	G27	0.008022668170032672
G51	G100	0.008020185929161781
G1	G9	0.008020012478238383
G37	G15	0.00801732467646073
G87	G45	0.008016830217647078
G82	G18	0.00801380624611294
G32	G63	0.00801370448475797
G100	G45	0.00801160786629201
G21	G11	0.008009661079885521
G14	G40	0.008004125760171114
G89	G44	0.008000493558657376
G9	G26	0.007999871777223071
G89	G83	0.007999006323436204
G41	G55	0.00799860184393429
G61	G51	0.00799849606423612
G26	G96	0.007997856458332377
G44	G21	0.007997332649861997
G46	G84	0.007996991017791015
G10	G45	0.007996243272809032
G1	G73	0.007995953007305835
G39	G59	0.007995507269393952
G41	G80	0.007994779039538878
G15	G67	0.007994718964421261
G16	G54	0.00799420410736239
G40	G31	0.007991839767724275
G38	G94	0.007991384830313477
G61	G45	0.00799123682063078
G45	G12	0.007990717953638789
G12	G33	0.007990609390820002
G53	G10	0.007990296138551246
G21	G93	0.007989801092795679
G8	G34	0.007989029669692444
G63	G79	0.007987466393363257
G22	G16	0.007986507225793554
G66	G98	0.007984493887995237
G65	G30	0.007983492073107326
G78	G13	0.007980139596535896
G36	G26	0.007976578494943503
G92	G93	0.007974995817014002
G46	G61	0.007971661307222582
G100	G77	0.007969801237110535
G31	G98	0.00796283667297968
G48	G79	0.007960607124364149
G44	G39	0.007955464904805592
G16	G60	0.007949998557093592
G24	G32	0.00794965203141354
G90	G87	0.007949295715315486
G5	G80	0.007942802282659294
G76	G22	0.00794163009703353
G11	G46	0.007939682750022237
G53	G83	0.007937778024565434
G9	G1	0.00793568580587148
G52	G12	0.00793541817880781
G64	G36	0.00793501687156887
G32	G45	0.00793465831608091
G10	G53	0.007933273958165928
G96	G1	0.007931547160610217
G45	G35	0.007931029429314068
G34	G1	0.007930405678215664
G67	G7	0.007930370314204014
G21	G58	0.007928812241558128
G54	G65	0.007921193418565866
G93	G36	0.007920443610437554
G8	G27	0.007918359309054901
G55	G79	0.007915896811523137
G36	G30	0.007914311320391772
G25	G9	0.007913996073259221
G55	G9	0.007910369080797959
G27	G41	0.00790812077532781
G86	G10	0.007907868589786666
G58	G17	0.007907669163117996
G20	G59	0.007906794234575366
G95	G63	0.00790310512324304
G62	G41	0.00789627454394524
G12	G53	0.007894551220169174
G37	G7	0.007894142518574478
G46	G3	0.00789399496320009
G78	G95	0.007889044736576185
G18	G74	0.007886811964430135
G39	G31	0.007886800908226244
G15	G98	0.00788657477941477
G4	G90	0.007879698539629658
G79	G36	0.007879689068790803
G9	G7	0.00787836596104558
G71	G16	0.007876841318527793
G7	G65	0.00787681977632594
G31	G89	0.00787492743727389
G28	G66	0.007873384989247337
G94	G10	0.007873070161623029
G13	G73	0.007868949411974375
G56	G42	0.007868658780236687
G13	G36	0.007868391723394912
G18	G100	0.007865719737855792
G64	G93	0.00786399240307487
G16	G35	0.007862995721991563
G88	G26	0.007862608430700137
G53	G89	0.007861617901112597
G26	G44	0.007861416702456514
G30	G91	0.007860535643780682
G85	G32	0.00785988945069785
G96	G47	0.007857185576500602
G74	G44	0.007856793119690803
G6	G15	0.00785632699617395
G97	G47	0.007856212000165876
G35	G33	0.007855572242525992
G84	G6	0.007853266727147173
G59	G4	0.007852203574345044
G26	G85	0.007851833534963956
G59	G79	0.007850337562309632
G38	G85	0.007850222433085533
G64	G34	0.007849851204429516
G37	G5	0.007848595818312107
G52	G84	0.007847132654644718
G18	G5	0.007845665565181152
G16	G29	0.007839301559265271
G100	G36	0.007837578725786264
G63	G45	0.007832837475311511
G55	G78	0.007832504858673818
G23	G31	0.00783138583584371
G68	G32	0.007828185896507873
G95	G30	0.007825823159226529
G28	G7	0.007825162555272639
G84	G32	0.00782389053874973
G30	G55	0.007822847001516258
G90	G85	0.007821968018773974
G30	G87	0.00781788332667184
G86	G14	0.007817033086721603
G35	G7	0.007817000870965452
G38	G44	0.007813221293167647
G77	G34	0.007812365019838611
G11	G48	0.007812125968330244
G89	G39	0.00781185011301909
G6	G34	0.007810508744172391
G68	G22	0.00780996382453967
G49	G21	0.0078096989042566005
G56	G49	0.007809441277729787
G39	G5	0.007805783150159643
G90	G41	0.00780550382633076
G56	G38	0.007805347638611107
G20	G9	0.007799375977520507
G73	G15	0.007798204288998962
G12	G13	0.007797183473797328
G74	G22	0.007795881996829529
G31	G74	0.007793873648739235
G26	G45	0.007793327919784794
G77	G30	0.007791538119744595
G58	G76	0.007790441130131073
G20	G7	0.007786117299214189
G55	G15	0.007785007236792208
G73	G68	0.007782411460633835
G73	G48	0.007781458276315584
G5	G31	0.007781243512491783
G37	G70	0.0077805979177381825
G86	G40	0.007780098110333668
G21	G73	0.007779368234106135
G57	G72	0.007777563128365355
G8	G26	0.007774733771203368
G80	G57	0.00777429470505183
G73	G94	0.007773962005423432
G97	G70	0.007771898048850539
G80	G88	0.007770231184402599
G81	G30	0.007769995006184366
G88	G59	0.007769201409983979
G13	G9	0.007769087644704263
G23	G16	0.007766729995690434
G84	G7	0.00776532277536044
G24	G2	0.007762221885625246
G94	G36	0.007760868863196674
G1	G91	0.007760688007835872
G88	G97	0.007760200473225298
G56	G70	0.007759437010462992
G67	G59	0.007759173301267591
G35	G90	0.007758946382222474
G95	G74	0.007756556787203254
G45	G44	0.007753951843662938
G65	G18	0.0077488288327914046
G3	G72	0.007746095888711383
G87	G43	0.00774499456894698
G40	G70	0.007740634788303147
G13	G96	0.007739990957908019
G52	G23	0.007738128494558019
G50	G2	0.007737902642973775
G100	G7	0.007736775948553481
G49	G97	0.007729650396425084
G72	G13	0.0077279895165434775
G20	G15	0.007727135662785811
G56	G18	0.007726068799301789
G8	G3	0.007723181769642836
G3	G69	0.007721366390995179
G69	G7	0.0077213631847844995
G23	G61	0.00771930602043749
G46	G45	0.00771919054092402
G38	G3	0.007717193215019573
G85	G94	0.0077132218368318696
G66	G15	0.007713076898034021
G50	G48	0.007709529132313287
G67	G55	0.0077092878587132424
G19	G17	0.007708099186561474
G41	G79	0.007707367273790307
G29	G35	0.007705740308529217
G14	G35	0.007701983877288748
G32	G9	0.007700432556219645
G23	G35	0.0076997480290342275
G40	G61	0.007698962851228124
G13	G45	0.007698894992516533
G48	G86	0.007696891419313987
G53	G25	0.007695670155803006
G22	G46	0.007694539343794604
G15	G86	0.0076937597604880845
G31	G73	0.00768629489595359
G56	G97	0.007683264464602355
G97	G85	0.0076816165399959955
G26	G33	0.007679514240239161
G12	G44	0.007677982120619525
G87	G9	0.007676585019270907
G96	G18	0.007672073856396795
G54	G47	0.007671953943297901
G44	G90	0.007667825325088434
G97	G26	0.0076671220102721566
G95	G8	0.007665244226456466
G10	G19	0.007665089440971556
G9	G73	0.007663174536635645
G61	G9	0.007660717126465379
G66	G79	0.0076594398135440295
G62	G42	0.007653948520546475
G66	G26	0.007653848793002637
G36	G19	0.007652799223402239
G90	G4	0.0076523203994240405
G68	G29	0.007651067463873218
G88	G61	0.007650848032473482
G64	G33	0.007648148113433552
G72	G22	0.007647443639243887
G88	G31	0.0076448832384736105
G77	G56	0.007639149206699693
G87	G89	0.007637913070562779
G62	G48	0.007637709698696083
G82	G1	0.007637312067799618
G72	G45	0.007636770654494056
G74	G65	0.007636071984151422
G85	G10	0.007632478561466263
G99	G73	0.0076324722614842105
G30	G20	0.007632386565742365
G63	G19	0.007631691333484063
G76	G85	0.007630540647244302
G18	G49	0.007628881435717154
G7	G61	0.007628407688917589
G2	G10	0.0076282431462075095
G15	G79	0.00762623242440427
G32	G31	0.007626193431195083
G59	G80	0.0076255190569830805
G92	G17	0.007622050806689379
G87	G30	0.007621844717693149
G75	G48	0.007620339302467395
G83	G93	0.007619893889297972
G6	G77	0.007619800135960502
G66	G87	0.007619654994304352
G8	G44	0.007619482578293484
G93	G89	0.0076162292253706505
G72	G9	0.007614518657612137
G19	G18	0.007613307462968227
G78	G27	0.007613113791694685
G35	G36	0.00761170898043137
G58	G66	0.007611559946640751
G75	G80	0.007610777514121193
G52	G78	0.007604921957667182
G55	G18	0.007602435492767351
G59	G46	0.007598818301973671
G79	G46	0.007596527224087028
G24	G75	0.007593025250105343
G82	G97	0.007593002815002299
G72	G46	0.007586830679376013
G5	G70	0.0075867827891714515
G29	G68	0.007586453459875374
G84	G10	0.0075861132101421635
G4	G29	0.007585002289178409
G40	G36	0.007582548160918638
G54	G80	0.007582269434591177
G7	G26	0.007581833553594116
G77	G75	0.007581800510361856
G49	G7	0.007579040103521572
G55	G72	0.007575667340963053
G31	G20	0.007575503600504373
G48	G89	0.007575131157953592
G26	G24	0.007572751749631266
G9	G31	0.007569955188254825
G50	G27	0.0075696644836534205
G93	G17	0.007565634490402026
G41	G97	0.00756463922183137
G85	G22	0.00756422641133328
G62	G29	0.007563558364293232
G9	G55	0.007562518693625925
G65	G73	0.007562043539755829
G61	G42	0.00756113811194328
G3	G55	0.007559649484199405
G42	G51	0.007559563263035765
G7	G1	0.007557393931295781
G45	G65	0.00755413616960372
G38	G65	0.0075525024298268425
G98	G51	0.0075523861074487785
G98	G46	0.007552276228654267
G78	G98	0.007551145598836415
G72	G29	0.007550482637125051
G73	G72	0.0075494096329838285
G33	G3	0.007547189010842303
G43	G16	0.007542232431061411
G60	G99	0.007540655946002778
G75	G39	0.007539916324428957
G81	G26	0.007539474158606783
G60	G49	0.007538936298943319
G88	G20	0.007537076691713081
G63	G3	0.007534468538919766
G50	G72	0.007533871738783308
G22	G15	0.007532033289216456
G93	G49	0.007531968002467148
G69	G26	0.007531380291079561
G91	G90	0.007530954259182103
G87	G73	0.007529593081281234
G98	G1	0.007529359683580651
G6	G18	0.007526418719572224
G3	G38	0.007526331066328258
G100	G50	0.007524168314932875
G64	G84	0.007523646744246414
G33	G21	0.00752360096645401
G57	G69	0.007523558594472696
G37	G26	0.00752246291169859
G54	G97	0.007522041526922442
G69	G38	0.00752049235041838
G31	G9	0.007520375687137631
G62	G72	0.007520239352253078
G15	G70	0.007520052879251514
G42	G45	0.007519167493208313
G72	G97	0.007518137401585599
G3	G90	0.0075165662695807186
G97	G77	0.007515112464069452
G94	G47	0.007514739815246148
G64	G22	0.007513478539549983
G38	G4	0.007512995609483143
G32	G34	0.00751109268200935
G90	G50	0.007510972850861153
G68	G9	0.007510793943631553
G10	G46	0.007509521469522791
G16	G15	0.0075094148578861
G63	G98	0.007508478759360029
G93	G26	0.007507279385908454
G50	G75	0.007503015347376114
G43	G70	0.0075006400090117725
G76	G35	0.007495991731327905
G97	G79	0.007492064686449898
G63	G30	0.007487954365230976
G12	G51	0.007487813270579801
G5	G22	0.007485289601147416
G35	G94	0.007485230663017767
G37	G45	0.007482594055887655
G77	G14	0.007477847330056984
G7	G48	0.007475451292653292
G94	G97	0.007474442013058222
G37	G59	0.00747043797909049
G10	G74	0.0074676516984037156
G14	G81	0.007467086802217278
G84	G69	0.007465334006692789
G86	G91	0.007463040392214234
G67	G60	0.007462015707649804
G30	G35	0.00746083817195493
G2	G55	0.00745779393597066
G25	G43	0.007456754935458285
G84	G79	0.007456041103651449
G39	G34	0.00745059015936013
G100	G75	0.0074476013342864135
G77	G48	0.007446538296239205
G7	G17	0.007445232969644944
G59	G35	0.007444928580619444
G25	G45	0.007444594351848353
G6	G31	0.007444520144707942
G54	G3	0.007441139019334708
G72	G80	0.0074386621537272015
G22	G94	0.007435473497887513
G32	G79	0.007433834593899461
G47	G79	0.007431441443863298
G26	G23	0.007430387429786471
G91	G35	0.007425997522340804
G82	G10	0.007424202585328817
G70	G81	0.007423296157406437
G73	G20	0.007422600178126027
G88	G35	0.007422161760800458
G34	G79	0.007418853028014264
G63	G68	0.0074177485185243615
G46	G8	0.0074165474837674305
G45	G46	0.00741390997921097
G13	G94	0.0074137162493705935
G69	G70	0.007412144630642903
G12	G18	0.0074093016785820595
G59	G69	0.007407320826518694
G3	G44	0.007406142560029009
G69	G39	0.007405814404264721
G94	G45	0.007404083731240246
G83	G96	0.00740381875267868
G15	G85	0.00740321231026909
G77	G41	0.007402400951717626
G99	G65	0.007399573867298074
G80	G22	0.007398205269867464
G64	G81	0.007395787555692551
G32	G89	0.007394112706740668
G20	G65	0.007392741021066648
G24	G12	0.007392127772784418
G38	G39	0.007388379423101658
G7	G29	0.0073875393034087645
G34	G84	0.0073862779362082985
G36	G20	0.007383044574786925
G31	G56	0.007380989045509883
G68	G75	0.007379581682526441
G52	G75	0.007379181657953583
G68	G93	0.007377826157874847
G45	G9	0.0073776934854440914
G29	G66	0.00737743488766787
G10	G33	0.007376753365252684
G80	G13	0.007376373806176292
G48	G26	0.007376344327903112
G54	G7	0.007376090719788208
G8	G76	0.0073751161462435755
G72	G83	0.007374383716817693
G30	G21	0.007373653186557201
G32	G28	0.007373493716240623
G33	G44	0.007373231407534071
G80	G85	0.007372796233348964
G37	G3	0.007372745948284925
G11	G59	0.007371643854883962
G61	G72	0.007368189265642871
G82	G67	0.007368045710551514
G48	G37	0.007363245772097326
G46	G49	0.007362744199567115
G31	G75	0.007362476497898096
G36	G88	0.007360432619741874
G41	G74	0.007360043156468533
G82	G92	0.0073594339294657946
G55	G3	0.007358977125314394
G92	G35	0.007358695203570782
G20	G88	0.0073573839351937665
G55	G29	0.007354116194680463
G24	G52	0.007354027644212472
G56	G96	0.007352530305654527
G40	G64	0.007350875716203597
G100	G62	0.007347549337119859
G9	G2	0.007347533388015886
G45	G96	0.007345610966894678
G45	G8	0.007343997883056989
G91	G89	0.007341100557957088
G41	G100	0.007341064883582558
G43	G89	0.007340929317942559
G32	G70	0.0073408375379886625
G22	G70	0.007338764667789882
G80	G63	0.007338757996749814
G75	G98	0.007338004405052412
G16	G30	0.007336634606084642
G65	G35	0.007333864061566649
G65	G63	0.007333795986997925
G88	G34	0.007332499045485265
G44	G4	0.007331009667215436
G34	G89	0.00733004491700063
G71	G88	0.0073292841313640075
G37	G81	0.007324366075329682
G90	G22	0.007319635452725022
G70	G89	0.007317269889186198
G25	G91	0.007316172005960236
G58	G67	0.007315778227520254
G67	G16	0.007315057384533388
G71	G68	0.0073132452209174244
G25	G32	0.007312897920649402
G66	G85	0.007309553991131373
G22	G30	0.007309497129785674
G93	G83	0.007308666874579229
G34	G4	0.007308659272714874
G87	G4	0.0073081224179084294
G81	G96	0.007307150829088219
G91	G72	0.0073061536853076545
G77	G35	0.007305768635408051
G4	G3	0.007305713386885116
G55	G85	0.007305645737141932
G20	G75	0.007305547470060053
G5	G48	0.007303823639378435
G16	G13	0.007303757590524561
G95	G65	0.007303481215664208
G44	G31	0.007302051839361731
G25	G59	0.007301940813274743
G59	G65	0.007301070966608338
G30	G38	0.007300750497151686
G88	G80	0.007300064776430739
G20	G44	0.00729860443245933
G37	G80	0.007297758447927554
G33	G66	0.007296853864782546
G66	G21	0.007295227762813738
G59	G3	0.0072944224425755995
G18	G69	0.007292851745342965
G89	G76	0.007290469259275133
G70	G3	0.007288980123114525
G79	G71	0.007286943428249282
G41	G98	0.007283425572115278
G35	G22	0.007282746401017247
G2	G33	0.007282710169666317
G81	G40	0.007280311239373807
G76	G55	0.007280111045882438
G90	G14	0.00728004913229553
G62	G88	0.0072764709261126034
G100	G4	0.007275502861475123
G51	G38	0.007272317650966099
G22	G52	0.007266670588350966
G9	G81	0.007265812484924645
G11	G83	0.00726573864925056
G17	G26	0.007264141070824315
G42	G60	0.007263093940456846
G20	G22	0.00726166689019549
G36	G68	0.007259342403170426
G49	G69	0.007257717372551148
G6	G8	0.007253685911722823
G26	G55	0.007249344179570327
G93	G5	0.007248320791641627
G21	G90	0.007247480529564927
G47	G80	0.0072453185761180644
G69	G23	0.007244466599302002
G36	G46	0.007242525255853432
G34	G80	0.007242102816288238
G90	G79	0.007241659921191247
G52	G65	0.007240778266969158
G42	G44	0.0072406790771698225
G54	G94	0.007239511141213172
G30	G26	0.007239338634977846
G76	G20	0.007237439164115462
G88	G71	0.007236443678829627
G29	G17	0.007234991935625383
G40	G27	0.00723395115114868
G4	G44	0.007233056693413067
G60	G16	0.0072315030758475065
G48	G12	0.0072303847142759095
G35	G95	0.007225141286035468
G46	G80	0.007224428454504386
G34	G88	0.0072232907252738
G41	G9	0.007222838378009026
G46	G65	0.0072227222262171865
G64	G89	0.007221217301531428
G16	G46	0.007219741946127718
G56	G22	0.007218389279613033
G47	G35	0.007216890659551766
G81	G39	0.007216469388764627
G50	G37	0.0072155582587639985
G66	G35	0.007215353875497759
G74	G18	0.007214774212337313
G38	G12	0.007209401977204328
G68	G42	0.007207329075557225
G55	G59	0.007207211258908846
G77	G10	0.007207119507541982
G29	G78	0.007206974245992706
G54	G33	0.007206142917705679
G35	G12	0.007205814641799755
G99	G22	0.00720178367385208
G67	G58	0.007197740745284711
G96	G26	0.007197192632483007
G40	G85	0.007197181949669177
G89	G5	0.007195905653591436
G99	G90	0.007194191646747445
G69	G45	0.0071932012819548126
G62	G3	0.007192966461522414
G75	G65	0.007192617491774917
G83	G5	0.007191845972910386
G93	G59	0.007190185225087198
G50	G95	0.007188924948632318
G63	G39	0.007187019738557424
G75	G30	0.007186586967023881
G68	G21	0.007183297916674975
G49	G26	0.007182152302648908
G77	G28	0.007181014647760747
G11	G61	0.007180121227157255
G23	G51	0.007176931843131491
G63	G67	0.007175255523497113
G6	G63	0.0071718428038124405
G78	G19	0.007165886701304769
G82	G98	0.007164464655166267
G60	G70	0.007164321691445214
G26	G31	0.007163560970928431
G1	G99	0.007162642876181316
G52	G90	0.007161241886480117
G71	G33	0.007160280106815006
G44	G36	0.0071601864804930054
G3	G31	0.007159534331963853
G25	G33	0.007158082989745184
G48	G34	0.007157679950182358
G20	G8	0.007156553991881399
G21	G98	0.007155706562804115
G18	G89	0.007154519898700418
G11	G32	0.0071541856602457075
G90	G31	0.007151438315510619
G43	G81	0.007151417483295348
G85	G56	0.007149667159656695
G20	G31	0.007149624175947356
G22	G83	0.0071474552185820306
G74	G21	0.007147018458274087
G99	G15	0.007146964501925912
G88	G83	0.0071467070570233795
G56	G91	0.0071450935984090904
G8	G30	0.0071421757038983725
G43	G34	0.007140210514999197
G6	G23	0.0071368422757849635
G12	G9	0.007134545365348308
G40	G95	0.007132896616345845
G50	G53	0.0071326793458702355
G17	G79	0.007131389544731854
G86	G44	0.0071309778592252345
G78	G26	0.007130612259362598
G7	G70	0.007130504287254221
G77	G91	0.007129523246427213
G35	G53	0.0071289935200141525
G43	G38	0.007127154012796359
G97	G94	0.007126268251608773
G59	G88	0.0071254876457878
G34	G49	0.007125242040046183
G5	G35	0.007120399069451119
G70	G47	0.007118486773582637
G99	G1	0.00711674331097567
G68	G87	0.0071122539829028475
G47	G46	0.0071106740253513104
G14	G59	0.007109636459021534
G19	G10	0.007108710638690925
G22	G67	0.00710727001447267
G2	G42	0.00710221372895751
G19	G53	0.0071005123452978465
G44	G96	0.007099242618829937
G75	G58	0.0070967275834434955
G34	G72	0.007096303111469556
G41	G92	0.00709039350799307
G65	G37	0.007089146796544096
G55	G96	0.007088514314666903
G75	G100	0.007087079141812075
G4	G82	0.007085625544509055
G39	G79	0.0070836202961573145
G76	G9	0.0070835153795265286
G3	G74	0.0070834908493174874
G45	G22	0.007082171767054319
G48	G80	0.0070821434133183985
G14	G87	0.007081428760561686
G74	G10	0.007081404427446475
G83	G27	0.007080502620186282
G70	G46	0.007079993708368253
G50	G20	0.0070788692966563
G64	G50	0.007076955022085383
G53	G15	0.007074503670704058
G48	G88	0.007074385450448116
G5	G34	0.007071979338780277
G20	G96	0.0070701668451291855
G17	G44	0.0070696601510150505
G21	G31	0.007069107368251112
G66	G51	0.007067808178261773
G11	G5	0.007066290842078808
G77	G59	0.007066206765824184
G4	G68	0.007060038983491062
G27	G72	0.007057678008570588
G82	G79	0.007055212089096262
G96	G58	0.007054139736144765
G85	G79	0.007053044308821906
G68	G20	0.0070513746308735305
G44	G77	0.007050515005985913
G48	G97	0.007049736800584616
G59	G75	0.007049240166235229
G33	G94	0.0070491951611375584
G99	G50	0.007048526637166119
G58	G23	0.007048022549735417
G98	G38	0.007047281722760171
G36	G57	0.007044640122480086
G50	G4	0.007044106550960324
G60	G89	0.007044057005926685
G92	G26	0.007043011512988732
G4	G18	0.007042560644877497
G26	G20	0.007039372128770961
G9	G21	0.007038699860972796
G31	G88	0.007037775658807281
G50	G38	0.0070376311225283485
G94	G53	0.007037577541734033
G44	G68	0.007036955667272056
G4	G49	0.0070344647196142205
G75	G72	0.007031418416983278
G54	G73	0.007030431718746767
G25	G80	0.007029418128446679
G26	G46	0.007028134829057388
G69	G90	0.007027020257305248
G17	G46	0.007026303693566724
G6	G65	0.007023662285062144
G76	G98	0.007020011382039525
G8	G17	0.0070189770277942045
G58	G31	0.007018399373252004
G1	G36	0.0070179790622187125
G6	G49	0.007017819391942575
G49	G20	0.007016429701905187
G51	G84	0.007014653920688843
G40	G4	0.00700963681684817
G53	G75	0.0070091561290077445
G81	G90	0.007008748946368086
G71	G21	0.007008499694511081
G29	G42	0.007006236813364209
G45	G80	0.007005552522279066
G98	G67	0.007005485159915486
G54	G30	0.007004803774061847
G6	G52	0.00700070353798413
G48	G30	0.006999393930696606
G95	G83	0.006998311181574397
G84	G19	0.006997435706975988
G24	G60	0.006997202643638883
G70	G48	0.006997102104010903
G43	G10	0.006994727577629168
G65	G2	0.006992685732972787
