RG	TG	Weight
G81	G31	0.017374727667303948
G66	G20	0.017374126097436823
G66	G97	0.017344833571510114
G55	G95	0.017296392498085074
G40	G100	0.017292400779088734
G85	G20	0.01728313278462129
G16	G95	0.017275417911124913
G69	G12	0.017258974483382494
G57	G34	0.017235898553833194
G58	G90	0.017235257820108252
G14	G41	0.017229681487877603
G19	G46	0.01720968942298711
G93	G95	0.017183227284069597
G37	G13	0.01715372519844104
G54	G70	0.01713711075109186
G60	G98	0.01710291666561046
G94	G23	0.017069224329820828
G8	G54	0.017057669622958765
G83	G24	0.01704695270608824
G59	G55	0.017039947055651452
G67	G11	0.01702670220386293
G89	G73	0.017018536781036955
G40	G53	0.017012170171182218
G43	G73	0.01700710797462947
G11	G79	0.017001194581414157
G18	G88	0.01699815751661928
G82	G73	0.01698216411061413
G27	G19	0.016962074935898724
G80	G49	0.01694809907501829
G16	G4	0.01693240777997337
G41	G2	0.016928341672786996
G94	G59	0.016923716568049668
G34	G68	0.016872763666765354
G91	G71	0.016870284518336266
G24	G83	0.016858197865768778
G54	G76	0.01685801921832292
G9	G49	0.0168568828058066
G1	G34	0.016845794193047187
G77	G38	0.016845648077061768
G18	G32	0.016845273671787103
G90	G48	0.016806665266758954
G47	G83	0.01676983275742079
G19	G35	0.016764860650716775
G76	G54	0.016761659847763698
G7	G75	0.016711150813549805
G49	G9	0.016682207220584343
G16	G21	0.01667756626330436
G88	G18	0.01667178377708766
G23	G81	0.016668972052397715
G3	G98	0.016666733666921115
G46	G18	0.016662045375821045
G31	G46	0.016656553864399723
G46	G19	0.016645258793982258
G35	G80	0.01662393910634932
G69	G61	0.01662073509702378
G65	G32	0.01660156525139585
G58	G79	0.016598104314700605
G42	G6	0.01659619430547767
G93	G33	0.016573282329763423
G86	G94	0.016567304305609393
G95	G89	0.016557618483191684
G75	G40	0.01653857723601129
G54	G15	0.016514380116640023
G77	G100	0.016495953298800485
G60	G94	0.016495113590774244
G73	G76	0.01648857770757797
G81	G9	0.01648203133632795
G40	G5	0.016461434137735667
G55	G83	0.01645953772571976
G91	G43	0.01642613773407808
G87	G88	0.016424158006363685
G11	G67	0.016403284253924056
G8	G46	0.016400182379344357
G42	G66	0.016396234785619686
G93	G82	0.01639313931261152
G84	G25	0.016383881601893198
G81	G36	0.016381009752295155
G26	G32	0.016375619330676088
G63	G24	0.01637146744409393
G50	G9	0.016369423465204914
G35	G26	0.016311447926404262
G59	G51	0.016311274001645705
G68	G66	0.01629600685869115
G98	G36	0.016279091306617866
G42	G33	0.0162757059372254
G16	G32	0.016269992213820063
G23	G27	0.01625156869429527
G1	G22	0.016234558069532237
G79	G68	0.016197551496077038
G68	G34	0.016186990308682234
G86	G25	0.01618483898408292
G68	G19	0.01618047498131934
G25	G26	0.016177433989793672
G70	G95	0.016175883995291896
G9	G97	0.01617274162475828
G47	G70	0.016164736982814946
G46	G7	0.016164251844253005
G49	G16	0.016160250359908736
G100	G98	0.01615215523161693
G73	G17	0.016142378712129934
G46	G44	0.0161026051664414
G20	G19	0.016100292437472345
G92	G3	0.016100266911346077
G68	G90	0.016090264687392906
G81	G2	0.01608425054591113
G2	G6	0.016079703283636393
G5	G88	0.016077247904586502
G15	G35	0.016066665921054834
G49	G73	0.016060197713702595
G71	G20	0.016037469102330813
G69	G98	0.016012437912701964
G95	G76	0.016012123959078604
G43	G46	0.01600137136273296
G55	G49	0.015989504309921587
G40	G33	0.01597964408183661
G6	G96	0.01596634495749675
G32	G57	0.015902934273611193
G61	G95	0.015892571876990377
G18	G90	0.015884556504734866
G75	G9	0.015882891884017585
G87	G49	0.01587288794771258
G44	G29	0.015872778199880158
G92	G18	0.015860119158848957
G47	G96	0.01585868311086029
G46	G82	0.015844667899715642
G9	G3	0.015839723421160853
G96	G35	0.015828858317409725
G1	G20	0.015799898199903357
G22	G89	0.015793188582736456
G28	G45	0.015785392701476688
G93	G88	0.015783968277340885
G22	G80	0.01577677932750272
G86	G95	0.015776548441768356
G90	G75	0.015771099364595503
G50	G68	0.015763025394905768
G24	G9	0.015762759757479997
G15	G66	0.015762557937531754
G45	G99	0.01575620419110943
G42	G29	0.01575098370098777
G67	G86	0.01574678761997509
G10	G4	0.015743323225615516
G35	G19	0.015710905554887643
G86	G2	0.01570244470660874
G55	G88	0.01569938081346849
G47	G55	0.015698721956058686
G80	G36	0.01569756466441547
G51	G59	0.015695470627367477
G28	G80	0.015684721078184916
G3	G65	0.015675334952677908
G11	G26	0.015653407709551027
G70	G90	0.015620097650381286
G41	G95	0.015615795005407032
G7	G31	0.015565058318430065
G11	G99	0.015549490561785785
G92	G61	0.01554887020734927
G39	G38	0.015530803455252082
G68	G35	0.015515434660330223
G31	G70	0.015493324584649696
G32	G25	0.015481766955226002
G69	G78	0.0154705202169332
G86	G98	0.01546401424296814
G59	G26	0.01543331176580057
G38	G1	0.015432025162873902
G85	G5	0.015431244207526215
G66	G18	0.015412310088278727
G7	G21	0.015397442990571518
G97	G60	0.015374101855625884
G80	G1	0.015353433384640135
G9	G46	0.015350387804283798
G64	G77	0.015329626404145405
G78	G84	0.015329056246547746
G53	G62	0.015323169588315215
G59	G45	0.015314503770866208
G66	G73	0.01530133799763534
G87	G57	0.01529410761107749
G13	G81	0.015289129193623007
G2	G11	0.015288015990569405
G97	G38	0.015277927098998322
G93	G58	0.015276057278334788
G31	G59	0.015271402587977344
G61	G24	0.015263295681913657
G96	G86	0.015259079385359779
G24	G4	0.01524130749881669
G51	G73	0.01523739164871136
G76	G93	0.015227999058969445
G57	G30	0.015225158411826019
G68	G77	0.015218679267301357
G8	G70	0.015217078772164619
G3	G79	0.01521451688442107
G83	G45	0.015209558228435133
G20	G30	0.015202734239119732
G4	G97	0.015194895027890332
G67	G90	0.01519265884356615
G23	G66	0.015186112455455793
G52	G6	0.015183574680083401
G55	G64	0.015175250148398144
G92	G51	0.015167499779725306
G97	G5	0.015161838249992178
G79	G4	0.015155171038798116
G21	G53	0.015142646725998138
G3	G36	0.015138496736041677
G21	G57	0.015133493690232959
G34	G81	0.015126717297143908
G67	G45	0.015123003085289891
G54	G29	0.015116857133980558
G46	G95	0.015114466544058755
G95	G91	0.01509571693809762
G70	G80	0.015086143057852282
G68	G49	0.015085362933750764
G53	G19	0.015081495298544781
G44	G66	0.015061553739392554
G15	G97	0.01505393125403551
G31	G33	0.01503553457863815
G49	G70	0.015027245297621429
G26	G10	0.015016506146615512
G47	G14	0.01500886922458097
G21	G7	0.014998814728638062
G82	G89	0.01498051364374662
G69	G91	0.014980287789428585
G25	G35	0.014967648503020509
G35	G46	0.01494083092883765
G66	G91	0.014940703199055706
G43	G68	0.014931346039594662
G22	G13	0.014924112006264692
G13	G37	0.014920817484347251
G78	G1	0.014907617045392374
G40	G29	0.014896974572504856
G6	G13	0.014894226125263648
G75	G74	0.014888281009187343
G22	G79	0.014884551484886311
G9	G79	0.014879857307721428
G52	G11	0.014879603359142853
G75	G11	0.014877004877197349
G22	G87	0.014861821735605088
G71	G40	0.014848710126291678
G2	G41	0.014842967507941002
G68	G30	0.014828647750691742
G39	G1	0.01482716819548937
G35	G24	0.014801147046751511
G39	G69	0.014799156393140066
G54	G41	0.014785892470435937
G96	G2	0.01478483833282544
G48	G100	0.014783584398700249
G39	G7	0.014779420989476915
G86	G68	0.014766294849975397
G67	G22	0.014760254938589136
G43	G76	0.014752145733498959
G25	G31	0.014746922108749125
G11	G1	0.014745355696546893
G46	G20	0.014745024816699693
G83	G11	0.014736846745500175
G18	G30	0.014736082841522112
G29	G89	0.014712564142622599
G10	G62	0.014705349347415549
G53	G39	0.014702219024289675
G17	G63	0.014695447686821463
G21	G55	0.014689029729493111
G77	G42	0.01468889320777879
G93	G35	0.01468685569726426
G82	G31	0.014684218865468395
G57	G18	0.014682863078944586
G48	G70	0.01468285970471714
G81	G79	0.014678698900642719
G27	G80	0.014676210760115991
G67	G46	0.014672249970140858
G92	G71	0.014659042113218862
G41	G31	0.014639675993003191
G5	G37	0.014625046464170836
G79	G88	0.014618820370408167
G7	G5	0.014613645961653618
G52	G19	0.014597505820245459
G91	G85	0.014578015244661274
G43	G97	0.014574426522921326
G32	G19	0.014571170094440037
G24	G92	0.01456039582096715
G21	G39	0.014558319139319098
G89	G75	0.014548596508740928
G59	G32	0.014546623982258498
G2	G5	0.014545251126503116
G60	G90	0.014537632734003816
G8	G41	0.014535423053848235
G88	G86	0.014521874402311431
G43	G45	0.014512953015514087
G55	G89	0.0145023079718204
G19	G63	0.0144984405334021
G82	G76	0.014490272086530982
G92	G33	0.014483891424062145
G30	G27	0.014465998662837768
G86	G7	0.014462333156047528
G95	G46	0.014461765638204145
G82	G74	0.014449976575959865
G44	G18	0.014434473021067094
G71	G80	0.014416460673804093
G6	G33	0.014401500445337721
G69	G66	0.014376230439196742
G71	G100	0.014365807156104603
G57	G23	0.014365154300519998
G30	G95	0.014363639169683655
G83	G85	0.014361318832624776
G57	G97	0.014355915313154742
G28	G5	0.014336388167108112
G56	G4	0.014336169635313641
G95	G68	0.014330611555058218
G70	G97	0.014322191246051557
G14	G98	0.014321038440391131
G7	G85	0.014317778509242549
G20	G91	0.014303640849835257
G92	G80	0.014292928909789894
G3	G20	0.014281126005419262
G29	G77	0.01427619076295899
G15	G22	0.014273897432742544
G13	G10	0.014272699894061767
G11	G94	0.014269839871467615
G84	G89	0.014260643318165359
G55	G62	0.014241261837323623
G18	G68	0.014234629654967175
G86	G45	0.014218937956008417
G98	G68	0.014211086912703395
G24	G73	0.014197912785669684
G61	G44	0.014182363234920588
G19	G95	0.014157374350709115
G20	G95	0.014154172766255878
G30	G42	0.014151601824338745
G50	G80	0.014136207940589248
G65	G20	0.014130162394885945
G84	G60	0.014120082301809183
G51	G89	0.014117531186012914
G47	G92	0.014101340386907732
G26	G65	0.014093290949579741
G97	G67	0.014089536060930866
G35	G25	0.014079186221787237
G99	G55	0.014074733233409907
G15	G16	0.014061532772870016
G71	G64	0.014056806193013317
G77	G40	0.014043289292374197
G98	G100	0.014030186713074046
G91	G60	0.014025496991163044
G67	G97	0.014017372797440268
G58	G45	0.01400350880515909
G90	G27	0.013998126605384274
G65	G95	0.01399381523727878
G49	G35	0.013984278662304001
G55	G16	0.013976515809753743
G13	G80	0.013965947324834358
G53	G47	0.01396090323172393
G58	G3	0.01396047617082025
G57	G90	0.013947795747837017
G70	G49	0.01394242130957345
G40	G35	0.013931413564645587
G83	G30	0.013924105775237094
G25	G92	0.013905362739780049
G65	G17	0.013901100562827728
G58	G85	0.013889254184107585
G67	G77	0.013887024187837096
G4	G22	0.013887002053701903
G27	G91	0.013885607405047485
G79	G44	0.013880995423841656
G70	G19	0.01388079631687116
G48	G45	0.013866814781084463
G40	G2	0.013858437285228396
G80	G70	0.013845480760627242
G36	G33	0.013841048286669733
G44	G7	0.01384005780512349
G22	G97	0.013837970874452687
G63	G40	0.013837368529701218
G98	G23	0.013837117702241485
G49	G46	0.013818919496761044
G75	G10	0.01381882591232177
G45	G97	0.013811923832793995
G13	G58	0.013805584485055322
G37	G18	0.01378228356660296
G49	G72	0.013779274344741323
G53	G80	0.013774946185642028
G24	G15	0.013773082921579092
G92	G82	0.013758898239108749
G38	G62	0.013757023785861938
G57	G16	0.013734779543618368
G99	G70	0.013734650853970529
G86	G80	0.0137316652921727
G10	G7	0.013725540653235795
G52	G76	0.013721138469008584
G73	G3	0.013712402898667876
G98	G75	0.01370486900891251
G49	G59	0.013702518816137491
G80	G12	0.013694400226107132
G77	G97	0.013688221193876731
G8	G65	0.013685101308072803
G23	G85	0.013681186036312904
G32	G5	0.013676677909537397
G68	G70	0.013675525485802273
G88	G5	0.013661275596036224
G63	G47	0.013660326357578979
G50	G21	0.013653567258041384
G58	G27	0.013631046438151318
G94	G85	0.013625059084755324
G70	G16	0.013619495266328219
G80	G71	0.01361683448894833
G86	G92	0.013608408252463245
G7	G79	0.013604302394165435
G59	G95	0.013600370532555738
G29	G53	0.013588488566932245
G60	G44	0.013572128141526805
G82	G57	0.013570077288936331
G36	G2	0.013563610815285872
G13	G26	0.013560873240819258
G11	G85	0.013554871397639015
G11	G87	0.013553186708922624
G60	G41	0.013552444884065764
G12	G80	0.013541803894722825
G56	G90	0.013535111797177155
G44	G54	0.013526382289640556
G81	G97	0.013524156681213595
G36	G98	0.013523488665637056
G50	G79	0.013515411431096122
G66	G48	0.013514746378564481
G59	G9	0.013512276808943395
G56	G26	0.013508222993416147
G40	G83	0.013505534190261128
G72	G99	0.01350333971949231
G61	G79	0.013501435108322262
G75	G7	0.013499465706754503
G89	G8	0.013483395181604678
G19	G87	0.01348056554848764
G17	G27	0.013462301709325657
G50	G90	0.0134615285152406
G82	G93	0.01344165293424161
G83	G20	0.013435808311054368
G32	G73	0.013430829104962056
G38	G15	0.01342904964443942
G77	G92	0.01342814018086143
G68	G94	0.01342803311074011
G48	G21	0.013421259619544533
G12	G35	0.013404229167586837
G46	G78	0.013394219663437321
G7	G12	0.013392963274453938
G58	G82	0.013388440908320273
G57	G79	0.013383622605807718
G14	G90	0.013358537413114251
G23	G4	0.013351142483972582
G25	G2	0.013343176008920956
G92	G44	0.013338764216484018
G42	G79	0.013327287695686668
G86	G46	0.013304635485762942
G29	G59	0.013299659451019378
G92	G83	0.013296124494589523
G20	G74	0.013294802413763742
G92	G9	0.013289471645275986
G14	G34	0.013284561197374367
G13	G89	0.013280081814590668
G76	G96	0.013276775184171731
G28	G16	0.013275690901145479
G73	G65	0.013268965172063316
G58	G91	0.013268251761867017
G89	G84	0.01326344299378371
G78	G12	0.013261995737539545
G85	G1	0.013259278277156679
G45	G19	0.013252903401653615
G81	G1	0.013252000350246004
G81	G42	0.013230565141366283
G52	G25	0.013222289082748466
G50	G94	0.013196203003029757
G35	G79	0.013192908441445583
G70	G27	0.013190237421031209
G77	G29	0.01318336706385813
G38	G16	0.013182627524401183
G60	G34	0.013180177073149854
G24	G95	0.013171950910074476
G49	G18	0.013170781244371392
G17	G33	0.013166497970301644
G57	G29	0.013165254530959082
G64	G20	0.013155835754694898
G93	G68	0.013155447119758438
G60	G36	0.013147813240565909
G45	G66	0.013145796472410761
G18	G35	0.0131415311328747
G20	G68	0.01313340912063649
G48	G18	0.013132091257233608
G72	G90	0.013131206962287006
G20	G45	0.013128964530176779
G23	G34	0.013122287640043478
G31	G65	0.013117971094112918
G41	G18	0.013116313459644483
G21	G26	0.013113624270200854
G11	G50	0.013110782896311093
G12	G78	0.013104814943531166
G3	G58	0.013099061642930563
G74	G37	0.013076441494233966
G19	G77	0.013076184507973517
G83	G3	0.013075234034889378
G47	G45	0.0130719386299929
G91	G30	0.01305884933616708
G2	G21	0.013053743271223057
G4	G80	0.01303605724940869
G59	G23	0.013032526780491884
G15	G59	0.013030332230324612
G97	G3	0.013020212337675663
G41	G69	0.013018430970494493
G35	G68	0.013016497576413539
G79	G27	0.01301351246763138
G3	G10	0.013003583521730682
G86	G22	0.013003419793672687
G45	G90	0.012984853349429348
G85	G90	0.01298386237495326
G32	G4	0.012981681504696804
G44	G85	0.012978913569911234
G17	G92	0.012977032659535651
G72	G19	0.012974046622106265
G78	G36	0.012973581111421667
G30	G16	0.01296621825368066
G95	G26	0.012944453623685365
G15	G49	0.012941960843382375
G98	G91	0.012940561255400516
G16	G82	0.012933254314100608
G32	G20	0.012928829713859176
G87	G58	0.012905283810260048
G11	G90	0.012903791229446432
G75	G90	0.01290174982268412
G7	G45	0.012895590879084233
G2	G47	0.012894860990821067
G67	G35	0.012891952304489994
G96	G15	0.012891769379258412
G83	G97	0.012890907490404443
G46	G5	0.012882083207617311
G94	G50	0.01287985194207441
G92	G24	0.012873316255053117
G63	G17	0.012872587118154751
G41	G20	0.0128637796020327
G33	G26	0.012849964183574212
G28	G79	0.012847071732648006
G15	G51	0.012842829050610408
G70	G7	0.01283167554705823
G95	G22	0.012812125751387418
G42	G54	0.01280776997900925
G14	G13	0.012801046190958874
G32	G18	0.012798602914594864
G61	G7	0.012792435080980618
G78	G46	0.012786628375389096
G29	G7	0.012765009798830154
G17	G9	0.01276183828595068
G93	G63	0.012733598421367738
G77	G99	0.0127290174426815
G17	G10	0.012722427825410805
G77	G87	0.012721436129937369
G62	G45	0.012679136941198406
G72	G3	0.01267394730793682
G70	G79	0.01266997070706016
G39	G82	0.012661377960025326
G56	G46	0.01265278744182929
G39	G19	0.012643037299833652
G34	G10	0.012638414247015946
G69	G1	0.012632818351229175
G19	G97	0.012631436123503415
G74	G20	0.012624344171019973
G86	G87	0.012619748060895808
G18	G41	0.01261491007851024
G32	G97	0.01261122989680753
G59	G68	0.012601426785623487
G10	G16	0.012575362624401147
G68	G80	0.01257217631996842
G42	G89	0.012571624767469482
G79	G75	0.01256726345191267
G14	G26	0.012566454902078942
G33	G39	0.012562254597005352
G1	G35	0.01255167412861476
G70	G54	0.012551133834306331
G76	G36	0.01254850876292595
G21	G76	0.012540520086146844
G72	G89	0.012540293162084808
G59	G41	0.012536275232043821
G77	G37	0.012535746550282481
G1	G78	0.012535214116546447
G55	G2	0.012534880227704848
G33	G82	0.01253485278889408
G26	G95	0.01252453788848144
G89	G97	0.012521893806949397
G56	G3	0.012521781231442085
G26	G80	0.012521141743473796
G42	G7	0.012518937046290262
G4	G96	0.012513731719614013
G6	G22	0.012500514636730306
G61	G75	0.012499653972415755
G30	G68	0.012493814018495393
G43	G74	0.012489939717870205
G28	G48	0.012487632681098681
G84	G3	0.012481888895039229
G75	G44	0.012481508017861517
G15	G46	0.01247947446473414
G98	G60	0.01247492594757821
G96	G75	0.01246707207461727
G79	G26	0.012464348615161248
G42	G77	0.012454893472527461
G39	G65	0.012453752233651515
G75	G4	0.012450542120162954
G85	G88	0.01244434366464255
G82	G38	0.012442141452465008
G87	G20	0.012431678969651666
G29	G44	0.01242658669895011
G5	G7	0.012425422623744749
G1	G18	0.012414359851326365
G60	G30	0.012412447453534283
G4	G7	0.012405262025981096
G63	G41	0.012400515142482114
G94	G44	0.01240030199488384
G9	G70	0.012392034934730952
G34	G94	0.012387720309546496
G9	G68	0.012383655603136659
G54	G98	0.012376305575877778
G70	G41	0.012374756921557012
G94	G37	0.012357499418064159
G19	G59	0.012357483208710584
G49	G5	0.01235464183267928
G15	G95	0.012352516405855158
G95	G79	0.012349963650723573
G51	G79	0.012345753316865318
G19	G22	0.012344724379225739
G68	G27	0.012341753772977552
G31	G29	0.012336861580838384
G86	G27	0.012335965173827736
G87	G90	0.012334496680396283
G48	G16	0.012319261929351788
G84	G78	0.012310048799824483
G79	G22	0.012303678400962935
G100	G86	0.012283447343141516
G30	G64	0.01227203993902823
G72	G20	0.012261864905082579
G49	G85	0.01225636156025755
G4	G45	0.012248827317026804
G51	G5	0.012242312670007516
G31	G92	0.012237883809349783
G70	G34	0.012232656488539266
G30	G90	0.012227418256915104
G36	G40	0.012216504990524252
G94	G11	0.012199998364116834
G28	G95	0.01219298251154931
G51	G91	0.012191686965291734
G18	G1	0.012179283674302186
G23	G30	0.012160931335203294
G16	G19	0.01215794321391105
G33	G17	0.01215512212132973
G49	G31	0.012153969742578043
G33	G72	0.012144357935562617
G10	G70	0.012141564967218412
G18	G79	0.012141344022150325
G98	G22	0.012131420157565303
G47	G3	0.01213020332408895
G11	G43	0.012129820899004879
G43	G78	0.012128492969412971
G59	G73	0.012126521864582289
G62	G100	0.012107861033080477
G15	G26	0.012098096960910004
G87	G19	0.012097445407882655
G36	G89	0.01209717818488074
G55	G4	0.012096818263652722
G89	G98	0.012087463200563756
G40	G51	0.01208233893097669
G97	G15	0.01207962797950398
G57	G67	0.012066218987877355
G70	G9	0.012065489819345274
G20	G5	0.012056460122549966
G7	G95	0.012040308781952452
G15	G3	0.012039794575889074
G87	G66	0.012033188388196328
G32	G72	0.012024175756187017
G9	G18	0.01202378845706432
G71	G92	0.01202265029685666
G44	G98	0.012014235912129903
G52	G98	0.012008822462591688
G43	G21	0.012001989277880766
G4	G48	0.011984774550335269
G87	G5	0.011978647929806466
G49	G3	0.01197094439662934
G23	G21	0.01194560689178955
G89	G12	0.011931482180447773
G37	G41	0.011930989180585168
G65	G31	0.011910984336674675
G11	G65	0.011907811857741533
G5	G90	0.011904048381700038
G64	G60	0.01189825007141206
G16	G20	0.011896984377512278
G8	G43	0.01189486955611464
G2	G26	0.011890092177523593
G95	G80	0.011887475221807617
G79	G96	0.011882336379117545
G56	G27	0.011876148506682721
G19	G65	0.011871917219938329
G97	G66	0.011871664355774338
G52	G36	0.011866933160831244
G45	G67	0.011865839355737625
G51	G87	0.01186331615971034
G34	G90	0.011858064321226571
G1	G95	0.01185795475138359
G79	G1	0.01185207452126167
G86	G90	0.011844616512078316
G69	G87	0.011834979030159825
G4	G73	0.011834624953718637
G14	G79	0.011826650780173689
G83	G40	0.011823535062930522
G49	G30	0.01181608677250282
G82	G32	0.011811440450668453
G43	G69	0.01180903192291224
G24	G65	0.011801339151029959
G78	G29	0.011796283155189808
G47	G36	0.011783220112337579
G19	G34	0.011776329856127015
G87	G79	0.011769281362380894
G48	G84	0.011741039836882078
G94	G57	0.011740498045115857
G59	G76	0.011738709891990386
G22	G36	0.011730202775467932
G7	G73	0.01171954676708687
G85	G4	0.011716960046524462
G55	G93	0.011714843109089544
G75	G17	0.01171405568141356
G85	G73	0.011711270079046215
G54	G16	0.011711155161915836
G78	G90	0.011710598264900845
G92	G34	0.011707365462181886
G12	G19	0.011705335841179885
G2	G18	0.01170393836168907
G5	G95	0.011697068326781326
G15	G34	0.01169178741914461
G21	G48	0.011684561806134388
G58	G64	0.011675574575864643
G30	G43	0.011670021228042275
G32	G2	0.011668544655257537
G19	G20	0.011666979493514905
G10	G68	0.011666625130064747
G66	G5	0.011654586351498903
G12	G89	0.011651906305742865
G18	G16	0.01164859646013057
G61	G6	0.01164775712263214
G23	G96	0.01163940738821922
G2	G59	0.011634030931904201
G64	G79	0.011632388306338502
G42	G27	0.011628278643143811
G78	G63	0.011625467398167201
G18	G61	0.011624822204776793
G65	G98	0.011622628783110177
G14	G80	0.011622517551944421
G21	G79	0.011618635816472083
G100	G61	0.01161219531532962
G83	G18	0.011602538488413435
G20	G89	0.01159300017723893
G94	G21	0.01159097375099673
G16	G88	0.011588401073687261
G14	G45	0.011576487109919664
G68	G39	0.011566860799483094
G54	G44	0.011564645103215837
G19	G9	0.011564605368366324
G90	G100	0.011563190961253437
G38	G18	0.011554732669926359
G1	G21	0.011549734416861343
G12	G100	0.01154046857162256
G11	G78	0.011538071675534778
G87	G26	0.011536871820911114
G90	G32	0.011536484328246418
G87	G27	0.0115327097415138
G89	G70	0.011530926063433032
G82	G35	0.011527239601569105
G62	G10	0.01152567405398627
G81	G57	0.011521366132327524
G35	G11	0.011520939517086343
G15	G45	0.011514162863429562
G95	G3	0.011500121885908824
G36	G73	0.011500077943530447
G31	G36	0.011496761266284121
G37	G90	0.011492933205207223
G13	G16	0.011488677347347837
G26	G67	0.01147865470152767
G21	G68	0.01147611907842362
G4	G24	0.011473185414809997
G81	G70	0.011472998578033683
G13	G42	0.011471305299276821
G69	G89	0.011467632475610027
G39	G18	0.011467202030759693
G42	G70	0.011465829207860117
G50	G32	0.011462763441242852
G1	G38	0.011461365259286404
G14	G86	0.011460182548563883
G75	G22	0.011454904662970146
G6	G99	0.01145028648790964
G32	G22	0.011444789129920595
G23	G77	0.011443288688489879
G53	G51	0.011442001563768851
G65	G33	0.011438092263856869
G57	G26	0.01142985749500511
G22	G37	0.011429311864893873
G53	G79	0.011428801894222957
G16	G49	0.011428541940919253
G59	G5	0.011428007848725672
G40	G73	0.011426007135141424
G33	G71	0.011421146295493793
G5	G20	0.011419600982958496
G10	G97	0.011417806216358257
G61	G23	0.011416433915869066
G68	G55	0.01141127819207828
G73	G96	0.011408851138234937
G73	G18	0.011405542298624196
G72	G31	0.011398789716757868
G63	G4	0.011394947528806805
G98	G33	0.01139487213514596
G10	G90	0.01138654562566974
G17	G31	0.011378611953031302
G21	G45	0.011371432223690822
G61	G96	0.01137009927595912
G44	G89	0.011367483319096781
G40	G11	0.011365390706476635
G52	G26	0.011363569929696797
G34	G18	0.011363050486014015
G29	G9	0.01135945134246451
G96	G40	0.01135908581853124
G44	G30	0.01135821728220965
G21	G44	0.011354653038456047
G91	G68	0.011352957211284367
G48	G31	0.011349905633434533
G98	G84	0.011335670601815541
G37	G44	0.011333839923362576
G21	G16	0.011323120241191678
G20	G46	0.011308807984109348
G23	G97	0.011305777340755054
G90	G11	0.011304559356054353
G18	G80	0.011304061069599147
G72	G16	0.011297154185423252
G18	G53	0.011293325680342765
G61	G81	0.011290728635371044
G28	G33	0.011286573377793848
G46	G73	0.01128094817927183
G2	G20	0.011280642232829537
G73	G45	0.011274050754525937
G32	G21	0.011259880658126538
G7	G78	0.011257469221677925
G91	G6	0.011251491850053343
G99	G18	0.011249320936561507
G33	G89	0.011249021615834109
G96	G73	0.011247048431096614
G80	G9	0.011233662153143116
G31	G26	0.011232483975248725
G90	G95	0.011223893196202648
G27	G33	0.011222186049034268
G39	G75	0.011212186495731554
G16	G33	0.011210976771925382
G44	G65	0.011208230436419553
G3	G4	0.0112047593547725
G43	G88	0.011203304898209424
G13	G12	0.011196947201746256
G68	G59	0.011193390772989593
G1	G52	0.011191894242439954
G33	G85	0.011189747684432497
G7	G90	0.011188028974216424
G81	G93	0.011179217309397112
G66	G78	0.011174695239032821
G55	G24	0.011171305974443359
G7	G41	0.011163569063575352
G26	G56	0.011160617829811587
G21	G1	0.011157666170788838
G54	G69	0.011157360439841805
G30	G97	0.011154925509514907
G81	G17	0.011154827572189665
G79	G70	0.011154139857555595
G85	G11	0.01115177276215647
G19	G31	0.011146927898008382
G85	G35	0.011140317163205345
G64	G90	0.011138635460869833
G64	G58	0.011136318715370682
G41	G22	0.011135579110393555
G74	G11	0.011135061514527932
G98	G77	0.011133064772218166
G21	G36	0.011131016532997811
G61	G10	0.011126065730289547
G15	G36	0.011121794156785795
G55	G7	0.011098057343280525
G49	G54	0.011084513338471814
G48	G94	0.011084498358049387
G19	G5	0.011083382873296936
G2	G89	0.011082775878869381
G6	G42	0.011081595529136196
G13	G51	0.011081164522169357
G61	G40	0.011073708471493849
G53	G8	0.011073219383024649
G70	G99	0.011064014798815941
G98	G30	0.011062329987851817
G6	G85	0.011061354381917335
G28	G63	0.011058223928835206
G85	G68	0.011056774316092486
G3	G76	0.01105287353403543
G77	G90	0.01104640933167371
G100	G59	0.01104458301724917
G80	G40	0.011042922350340713
G46	G43	0.011036330744849658
G73	G79	0.011035879658811355
G21	G95	0.01103547805244688
G93	G78	0.011032707200605047
G2	G73	0.011032390579300298
G39	G93	0.011024928715936903
G79	G66	0.011020959264715139
G38	G75	0.011017235422835316
G85	G33	0.011016244390793697
G74	G56	0.01101363367079524
G68	G8	0.011012146362614047
G27	G94	0.011002777250498462
G24	G8	0.01100101342453351
G10	G2	0.010997274885891455
G86	G9	0.010992602858805716
G8	G51	0.010972166049164818
G47	G99	0.010970034329212904
G65	G47	0.010969552267552857
G52	G22	0.01096766646300361
G14	G74	0.01096578346852666
G80	G94	0.01096153748590014
G98	G11	0.010961126231856202
G18	G44	0.010960326803899738
G82	G3	0.010954743383079607
G23	G59	0.010950341377608096
G13	G65	0.010948465852195053
G35	G76	0.010945474779759979
G75	G8	0.01094388107548714
G77	G67	0.010941708325036078
G79	G95	0.010926227709992712
G80	G20	0.010925457649508996
G85	G34	0.010923245366946418
G5	G79	0.010922002496024532
G72	G70	0.010901411567880681
G75	G20	0.010898835042870673
G53	G50	0.01089492782463808
G85	G82	0.010894060053095596
G12	G16	0.010893874092440603
G49	G87	0.01088945909507819
G83	G95	0.01088641006049613
G16	G36	0.010885681263812765
G50	G67	0.010883237140085184
G22	G35	0.01087648786474783
G61	G25	0.010870962679380796
